sigma,Id0,Is0,gs,cd,Corr_Vs_Vd,Corr_ER_Is,Corr_BF_Id,Multiplex_metric
727.395346910291,155.1928391559494,781.2119106705002,1995.0929727925889,1705.2763358952727,0.4135302934138463,0.8458248131887995,0.3131212577576593,0.5794730354732294
680.4934965828141,147.3036084065115,826.4264066585033,4586.951973092061,1042.8386919599902,0.5072004985108765,0.7580089084502262,0.395960451005809,0.5769846797280176
865.797382205717,219.23592757502763,806.1862434614725,1415.5438173812668,168.40874658803685,0.2491190980680622,0.890656012835251,0.2527284308365912,0.571692221835921
635.4838762720296,109.86786606763192,729.8898342459478,3410.0025695856016,177.46742207304155,0.2049149426747886,0.9153918094695904,0.2233989178757815,0.5693953636726861
610.2955095800986,196.2466797025039,865.4927973274994,1537.7668744669438,1322.172280225201,0.2689820300473843,0.9228180381374989,0.2114754705968452,0.567146754367172
377.0771862519334,318.8252984493864,505.49001864951646,1260.5207127627416,2249.0618275902057,0.3154636081475415,0.4489954691394193,0.6758751490452097,0.5624353090923145
156.4632419674069,497.14598750199343,726.2820679960604,3019.260993002244,68.6582162611804,0.1839965214161051,0.6448125668704967,0.4786726361584711,0.561742601514484
688.3548744907685,172.90790608682886,928.277032507634,2061.1365376854424,696.1744500137379,0.2531881991676522,0.9183185287979422,0.204468902049139,0.5613937154235407
243.72309653440735,311.29123905370784,499.1495721283149,3816.325703166083,946.743300883982,0.2782769386544195,0.4708947886241774,0.642747041873825,0.5568209152490012
337.7337054032507,278.7531334649668,920.4173245775524,4212.780475303178,1788.8386257302436,0.5672598905191373,0.4382156434204649,0.6703861825415897,0.5543009129810272
532.7967322894847,275.7392484533884,452.0900479221576,2575.3138113790023,4.566891049573307,0.2434930393015313,0.4424429423064369,0.6661008391147558,0.5542718907105963
366.3194414083758,150.8162182735246,644.5132564721675,3845.742084050805,651.0270764152087,0.1185920764685335,0.878694078086962,0.2249212489339115,0.5518076635104368
343.5516488160397,167.23350900040884,932.9257827808224,4164.620164512058,872.8823717167272,0.148321471155255,0.8311214843177172,0.2686852640049865,0.5499033741613518
300.6794846803831,343.5112483434091,563.7480183811304,1443.9299354786629,482.90530298692346,0.1404223425056966,0.8226782305871367,0.2698884114922802,0.5462833210397084
862.5948115788188,503.3923534750732,788.0583494581448,669.533226350531,391.10086647442256,0.2641925184195551,0.7971528323643238,0.2946464810190018,0.5458996566916627
785.4589328759351,176.4463920283486,567.9551501417425,842.4044035763145,414.3073230040157,0.2051592102386548,0.8289729208181892,0.2611541819954662,0.5450635514068277
187.11094377068983,319.97290535810384,748.4301832099059,1096.6136810718908,1992.5151696131336,0.2068015753901619,0.6318320756291902,0.4570769090366316,0.5444544923329109
272.6794445570407,292.85117945372747,976.1428627305309,3631.285572590736,1806.1317582125816,0.5409421055491703,0.4635178551158356,0.6238835227835317,0.5437006889496836
163.5210711929447,230.8371598683054,627.7044439308113,2913.377061910633,1887.8875856594848,0.2821639942934342,0.4426250201496365,0.6441640060110017,0.543394513080319
717.8048924446705,174.5686889538647,861.4980180823922,3428.6503307147905,1475.408822876454,0.5347172013302736,0.669951567042188,0.41514604412054,0.542548805581364
584.2312069152124,224.25299438593444,904.9931188318282,1388.9910572851404,544.8613327587332,0.1626645268160667,0.916677593827271,0.1631357474166249,0.539906670621948
429.8356411861121,756.2700121211685,809.3762257819455,95.82026699549108,1428.435402391519,0.1144077334942694,0.8747258540107405,0.2046739224809479,0.5396998882458443
210.8165107268204,210.0120222521221,822.9762845440027,3014.459565212628,2062.257560980532,0.3521920560831849,0.5038898555036909,0.575124340215039,0.539507097859365
574.6601108309014,184.6709732942454,435.6355728283178,3992.7870178701046,6.879905028459032,0.2380289765506634,0.5310518144254337,0.547277489564363,0.5391646519948983
578.1565033656916,116.45464762129416,751.0822932088913,2961.1678802714887,466.7323443546284,0.1852382602542465,0.9048225597418452,0.1711898095904961,0.5380061846661708
253.28024925545597,350.2258075832103,745.4898166419334,377.8068757791142,2354.4461846444897,0.1261342113163538,0.7734087612812904,0.2967969968178059,0.5351028790495482
314.026780696084,588.3784610937469,802.1001903242238,427.0336108724315,1805.780473145852,0.1752525625541055,0.7856234465301332,0.2800621212688088,0.5328427838994709
105.0688527934442,179.4354743199766,662.1239493973619,3767.412230385959,2188.1298827544774,0.3221601398067529,0.3101852456469873,0.7477182614587716,0.5289517535528795
280.3060007444741,339.6504835455279,657.0249501892347,3567.9600362266083,1477.5194177606072,0.5122061609145808,0.2595801488502505,0.7960807767975872,0.5278304628239189
176.45539197996425,261.2573705705473,795.4631018904881,3833.949577562351,1977.9044025992096,0.4615999599227983,0.266194930657841,0.7872106411361501,0.5267027858969956
564.5988941630915,359.28019543602693,498.679312765441,368.5644714771108,1805.258866275199,0.1750219222119074,0.6898086533307045,0.3582572982524766,0.5240329757915906
888.3348625465806,257.7475773206826,945.2306499539264,1278.4833486586597,1385.9214107683204,0.3480575364986056,0.8943194608500329,0.1516241025677132,0.522971781708873
442.85745913163663,449.6638276630976,643.9467514743847,202.2064830915093,2140.923331662824,0.1223274133092719,0.8503671154609342,0.190129259760249,0.5202481876105917
358.5865453044368,794.8158220153917,885.0839570102696,341.51833787526067,1853.710075327843,0.1092377672899197,0.7938332824852441,0.2450351659099675,0.5194342241976058
449.9620971548864,224.08661795124004,400.3268139919111,1351.1312517940282,1236.062794841048,0.2019619788771996,0.4928410948037984,0.544922035552939,0.5188815651783687
